,TRUE,Pre,Error,True070414,True070409,True07040430,true3625,pred3625,error3625,true3859,pred3859,error3859
1135,14,14.119439999999999,0.11944,22,14,2,5,7.3460965,2.3460965156555176,18,19.550003,1.5500030517578125
1136,28,17.51214,10.487860000000001,33,21,6,5,9.244319,4.244318962097168,19,23.92766,4.92765998840332
1137,7,6.94597,0.054029999999999995,15,12,1,3,3.3515549,0.35155487060546875,11,8.128833,2.8711671829223633
1138,28,18.36572,9.63428,35,21,6,6,9.515895,3.515894889831543,19,25.32444,6.324440002441406
1139,15,12.51393,2.4860700000000002,19,17,3,4,6.4721737,2.4721736907958984,15,17.439419,2.4394187927246094
1140,4,4.81009,0.81009,7,2,0,0,2.149116,2.149116039276123,6,5.3842754,0.6157245635986328
1141,2,0.00573,2.00573,4,3,3,3,1.1902186,1.8097814321517944,8,3.0692346,4.930765390396118
1142,0,0.00391,0.00391,0,0,0,0,0.0,0.0,0,0.0,0.0
1143,0,0.66667,0.66667,0,0,0,1,0.32418713,0.6758128702640533,1,0.66534007,0.3346599340438843
1144,0,0.17018,0.17018,0,0,0,0,0.07786678,0.07786677777767181,0,0.23839442,0.23839442431926727
1145,1,0.4594,0.5406,0,1,0,0,0.28663406,0.28663405776023865,1,0.5830744,0.4169256091117859
1146,1,1.6987400000000001,0.6987399999999999,1,2,0,0,1.0365949,1.0365948677062988,2,1.9733948,0.02660524845123291
1147,2,1.27671,0.72329,2,0,1,0,0.76021874,0.7602187395095825,2,2.0550542,0.0550541877746582
1148,3,2.98487,0.015130000000000001,3,2,1,1,1.3047692,0.3047691583633423,3,2.6530285,0.3469715118408203
1149,0,0.38255,0.38255,0,0,0,0,0.2138678,0.21386779844760895,1,0.438928,0.5610719919204712
1150,0,0.00868,0.00868,0,0,0,0,0.0,0.0,0,0.0,0.0
1151,0,0.9128200000000001,0.9128200000000001,2,0,0,0,0.52726597,0.5272659659385681,1,0.8587331,0.14126688241958618
1152,31,43.73663,12.73663,65,31,13,18,20.103075,2.1030750274658203,43,41.20874,1.791259765625
1153,29,41.571000000000005,12.571,68,35,10,17,18.371082,1.3710823059082031,36,37.00305,1.0030517578125
1154,6,4.55719,1.44281,7,8,1,1,2.0669415,1.066941499710083,6,4.3138824,1.6861176490783691
1155,0,0.00145,0.00145,1,0,0,0,0.16625299,0.1662529855966568,2,0.39328352,1.6067164838314056
1156,0,0.81625,0.81625,0,0,0,0,0.5762811,0.5762810707092285,0,1.3647971,1.3647971153259277
1157,6,4.602040000000001,1.39796,11,14,9,2,3.1951957,1.1951956748962402,4,6.3756137,2.3756136894226074
1158,9,0.0032700000000000003,9.00327,15,3,1,3,1.5558524,1.4441475868225098,5,5.2628655,0.2628655433654785
1159,1,2.16396,1.16396,2,5,0,0,1.5256886,1.525688648223877,0,1.3052535,1.305253505706787
1160,2,0.28358,1.71642,0,0,0,0,0.26465428,0.264654278755188,0,0.17701013,0.17701013386249542
1161,1,0.00371,1.00371,0,0,0,0,0.0,0.0,0,0.0,0.0
1162,0,0.28126,0.28126,0,0,0,0,0.2094959,0.2094959020614624,0,0.19809376,0.19809375703334808
1163,1,0.16277,0.8372299999999999,0,0,0,0,0.25342542,0.2534254193305969,0,0.27070466,0.2707046568393707
1164,0,0.00293,0.00293,0,0,0,0,0.0,0.0,0,0.0,0.0
1165,1,0.22956999999999997,0.7704300000000001,0,0,0,0,0.20238103,0.20238102972507477,0,0.16965374,0.1696537435054779
1166,0,0.0037600000000000003,0.0037600000000000003,0,0,0,0,0.0,0.0,0,0.0,0.0
1167,0,0.10860999999999998,0.10860999999999998,0,0,0,0,0.053928826,0.05392882600426674,0,0.099916644,0.09991664439439774
1168,0,0.00183,0.00183,0,0,0,0,0.0,0.0,0,0.0,0.0
1169,0,0.46981000000000006,0.46981000000000006,0,1,0,0,0.28567225,0.28567224740982056,0,0.68354166,0.6835416555404663
1170,1,0.6984,0.3016,1,1,0,0,0.5210517,0.5210517048835754,2,1.1667734,0.8332265615463257
1171,2,0.95844,1.04156,2,1,0,0,0.55805904,0.55805903673172,0,1.3558278,1.355827808380127
1172,0,0.00156,0.00156,2,2,0,1,0.42060938,0.5793906152248383,2,1.3374095,0.662590503692627
1173,0,0.39824,0.39824,0,0,0,0,0.2738855,0.27388548851013184,0,0.55714107,0.5571410655975342
1174,0,0.35716,0.35716,0,0,0,0,0.3641118,0.3641118109226227,0,0.44823322,0.4482332170009613
1175,0,0.00234,0.00234,0,0,0,0,0.13546851,0.1354685127735138,0,0.324142,0.3241420090198517
1176,0,0.06858,0.06858,0,1,0,0,0.46249712,0.46249711513519287,1,0.63619244,0.3638075590133667
1177,0,0.0009199999999999999,0.0009199999999999999,0,0,0,0,0.0,0.0,0,0.0,0.0
1178,1,0.8927299999999999,0.10727,0,2,0,0,0.7676423,0.7676423192024231,3,1.3399484,1.6600515842437744
1179,0,0.4782,0.4782,1,1,0,1,0.37802336,0.6219766438007355,0,0.79864985,0.7986498475074768
1180,2,1.6094700000000002,0.39053000000000004,2,0,3,3,0.9892695,2.010730504989624,5,1.8833002,3.1166998147964478
1181,2,1.09792,0.9020799999999999,1,1,1,0,0.9839005,0.9839004874229431,1,1.1335198,0.13351976871490479
1182,1,0.0016699999999999998,1.00167,0,0,0,0,0.12545857,0.12545856833457947,0,0.28093514,0.280935138463974
1183,0,0.0020800000000000003,0.0020800000000000003,0,1,0,0,0.07235352,0.07235351949930191,1,0.10765089,0.8923491090536118
1184,0,0.00015,0.00015,0,0,0,0,0.0,0.0,0,0.0,0.0
1185,2,2.1179,0.1179,3,3,0,0,1.4855541,1.4855540990829468,4,2.989722,1.0102779865264893
1186,1,0.00141,1.0014100000000001,0,0,0,0,0.16355364,0.1635536402463913,1,0.3233752,0.6766248047351837
1187,0,0.92384,0.92384,2,3,0,1,0.47232515,0.5276748538017273,4,1.2768085,2.723191499710083
1188,0,1.17539,1.17539,1,2,1,1,1.0572948,0.05729484558105469,1,1.7296326,0.7296326160430908
1189,0,0.00316,0.00316,1,0,0,0,0.17730194,0.17730194330215454,0,0.5637661,0.5637661218643188
1190,0,0.41793,0.41793,0,1,0,0,0.29205647,0.29205647110939026,0,0.61702764,0.6170276403427124
1191,0,0.00532,0.00532,0,1,0,1,0.111539036,0.8884609639644623,1,0.2205329,0.7794671058654785
1192,1,0.9718700000000001,0.028130000000000002,1,1,2,0,0.6174034,0.6174033880233765,0,1.764376,1.7643760442733765
1193,4,1.66893,2.33107,3,6,1,2,1.1756215,0.824378490447998,2,2.6877925,0.6877925395965576
1194,1,2.27037,1.27037,3,2,0,0,1.0362141,1.0362141132354736,6,3.6826909,2.3173091411590576
1195,1,0.46576999999999996,0.53423,0,0,0,0,0.49103203,0.49103203415870667,0,0.8950933,0.8950933218002319
1196,3,2.84056,0.15944,4,2,1,0,1.6464632,1.64646315574646,2,2.6815166,0.6815166473388672
1197,1,1.68051,0.6805100000000001,3,4,0,1,1.0377681,0.03776812553405762,4,2.5213013,1.47869873046875
1198,2,0.00274,2.00274,3,3,0,2,1.0713643,0.9286357164382935,3,1.8988637,1.101136326789856
1199,1,0.95975,0.04025,1,0,0,1,0.6961219,0.30387812852859497,1,1.1459143,0.14591431617736816
1200,2,0.94042,1.05958,1,1,0,1,0.44629577,0.5537042319774628,0,1.2064002,1.2064001560211182
1201,0,0.0057799999999999995,0.0057799999999999995,0,0,0,0,0.18176164,0.18176163733005524,0,0.3155435,0.3155435025691986
1202,3,1.81644,1.18356,1,0,1,0,1.4800206,1.4800206422805786,2,1.3208151,0.6791849136352539
1203,0,0.36669,0.36669,0,0,1,0,0.5027568,0.5027567744255066,0,0.4472584,0.4472584128379822
1204,3,0.00465,3.00465,3,1,4,0,2.1196363,2.119636297225952,4,2.0722656,1.927734375
1205,1,0.9469299999999999,0.053070000000000006,2,2,2,0,0.94639295,0.9463929533958435,1,0.93315864,0.06684136390686035
1206,16,18.94158,2.94158,19,25,9,6,10.625237,4.625237464904785,14,11.230458,2.7695417404174805
1207,0,0.01445,0.01445,0,0,0,0,0.23824278,0.23824277520179749,0,0.23491119,0.23491118848323822
1208,2,0.9054399999999999,1.09456,1,0,1,0,0.53072,0.5307199954986572,0,0.64172196,0.6417219638824463
1209,2,1.08972,0.91028,1,0,0,3,0.4958696,2.504130393266678,0,0.88551426,0.8855142593383789
1210,3,0.025660000000000002,3.02566,2,1,1,0,0.9282425,0.9282425045967102,0,1.46387,1.4638700485229492
1211,1,3.73964,2.73964,4,5,5,0,2.4734678,2.4734678268432617,4,2.872015,1.1279850006103516
1212,0,0.00013000000000000002,0.00013000000000000002,0,0,0,1,0.6493308,0.3506692051887512,0,0.89319336,0.8931933641433716
1213,0,0.00031,0.00031,0,0,0,0,0.0,0.0,0,0.0,0.0
1214,0,0.00033,0.00033,3,3,0,1,1.2084801,0.2084801197052002,2,1.8251511,0.17484891414642334
1215,1,0.07217,0.9278299999999999,0,1,0,0,0.5748874,0.5748873949050903,1,1.069662,0.06966197490692139
1216,0,0.5303100000000001,0.5303100000000001,1,0,0,0,0.47040772,0.47040772438049316,0,0.8211143,0.8211143016815186
1217,1,0.10142999999999999,0.8985700000000001,0,0,0,1,0.6626812,0.3373187780380249,0,1.0008385,1.0008385181427002
1218,2,0.0033,2.0033,2,3,1,2,1.1797637,0.820236325263977,4,2.0909884,1.9090116024017334
1219,1,1.6686299999999998,0.6686300000000001,4,4,0,0,1.1642029,1.1642029285430908,2,2.0722775,0.07227754592895508
1220,1,0.43793999999999994,0.56206,0,1,0,0,0.177888,0.17788800597190857,1,0.5199573,0.4800426959991455
1221,0,0.5283800000000001,0.5283800000000001,0,0,0,0,0.40768647,0.4076864719390869,1,0.765307,0.2346929907798767
1222,0,0.2585,0.2585,3,3,0,1,1.0759902,0.07599020004272461,2,2.002037,0.00203704833984375
1223,5,2.20765,2.79235,3,1,4,2,1.5762746,0.4237253665924072,6,3.1723,2.827699899673462
1224,3,2.75354,0.24645999999999998,3,7,2,2,1.6902244,0.30977559089660645,5,4.830215,0.1697850227355957
1225,2,0.00762,2.00762,0,0,0,0,0.5358961,0.5358961224555969,2,1.2471098,0.7528902292251587
1226,1,1.23481,0.23481,4,4,0,0,0.5703656,0.5703656077384949,1,2.063312,1.06331205368042
1227,0,0.4226,0.4226,0,0,0,0,0.4358566,0.4358566105365753,1,0.80871964,0.19128036499023438
1228,0,0.16660999999999998,0.16660999999999998,0,0,0,0,0.1936194,0.19361940026283264,0,0.2068209,0.20682090520858765
1229,1,0.14941,0.85059,0,0,0,0,0.11455726,0.11455725878477097,0,0.13876386,0.13876385986804962
1230,1,0.62376,0.37624,0,0,1,0,0.4906605,0.49066048860549927,0,0.6050085,0.6050084829330444
1231,0,0.23925,0.23925,0,0,0,0,0.15223622,0.1522362232208252,0,0.2681948,0.2681947946548462
1232,1,0.59604,0.40396,0,0,1,0,0.4483652,0.4483652114868164,0,0.54310733,0.5431073307991028
1233,0,2e-05,2e-05,0,0,0,0,0.0,0.0,0,0.0,0.0
1234,1,0.00207,1.00207,0,0,0,0,0.1291963,0.12919630110263824,0,0.11493456,0.11493456363677979
1235,1,0.16767,0.8323299999999999,0,0,0,0,0.14343257,0.14343257248401642,0,0.14984183,0.14984183013439178
1236,0,0.005379999999999999,0.005379999999999999,0,0,0,0,0.10319444,0.10319443792104721,0,0.1272438,0.1272438019514084
1237,2,2.01242,0.01242,2,0,0,0,1.114948,1.114948034286499,0,1.4676942,1.4676941633224487
1238,2,3.66822,1.66822,2,3,4,2,1.6948104,0.3051896095275879,4,2.1071644,1.8928356170654297
1239,0,0.89285,0.89285,0,2,2,0,0.49770865,0.49770864844322205,0,0.700458,0.7004579901695251
1240,0,0.42373,0.42373,0,1,0,0,0.24165075,0.2416507452726364,0,0.4257165,0.42571648955345154
1241,3,4.08522,1.08522,4,3,3,2,2.1100094,0.11000943183898926,4,2.9695547,1.0304453372955322
1242,0,0.7819,0.7819,0,1,0,0,0.2588897,0.25888970494270325,1,0.55055505,0.4494449496269226
1243,1,0.7772399999999999,0.22275999999999999,0,0,0,0,0.44842738,0.44842737913131714,0,0.68132764,0.6813276410102844
1244,1,1.50488,0.50488,1,1,1,0,0.59283507,0.5928350687026978,1,0.940612,0.05938798189163208
1245,0,0.60507,0.60507,0,1,1,0,0.36174554,0.36174553632736206,1,0.54201055,0.4579894542694092
1246,1,1.12301,0.12301,2,0,0,2,0.864054,1.135945975780487,2,1.4223541,0.5776458978652954
1247,0,0.6752600000000001,0.6752600000000001,0,1,1,0,0.496169,0.49616900086402893,0,0.8831793,0.8831793069839478
1248,5,5.083469999999999,0.08347,2,8,1,0,1.9737146,1.9737145900726318,4,5.358159,1.358159065246582
1249,0,0.008029999999999999,0.008029999999999999,0,0,0,0,0.15875047,0.1587504744529724,1,0.24704786,0.7529521435499191
1250,5,2.19358,2.80642,4,3,0,1,1.1903626,0.1903625726699829,2,1.9557977,0.044202327728271484
1251,2,1.8686599999999998,0.13134,2,1,0,1,0.9868827,0.013117313385009766,1,1.4603971,0.4603971242904663
1252,1,2.0226599999999997,1.0226600000000001,2,1,0,1,1.4138256,0.4138256311416626,1,2.4649916,1.464991569519043
1253,4,3.2366200000000003,0.7633800000000001,2,7,0,1,1.4377289,0.4377288818359375,3,3.886383,0.886383056640625
1254,1,0.0042,1.0042,0,0,0,0,0.22163105,0.22163105010986328,0,0.64781594,0.6478159427642822
1255,7,4.478219999999999,2.52178,1,6,1,0,1.7790389,1.779038906097412,4,4.8296614,0.8296613693237305
1256,0,1.14246,1.14246,1,2,0,0,0.6256969,0.6256968975067139,2,1.8395443,0.16045570373535156
1257,0,0.00718,0.00718,0,0,0,0,0.0,0.0,0,0.0,0.0
1258,0,0.332,0.332,0,0,0,0,0.1706809,0.17068089544773102,0,0.4886594,0.48865941166877747
1259,0,0.49118999999999996,0.49118999999999996,1,0,0,0,0.35254398,0.35254397988319397,2,0.6120266,1.387973427772522
1260,0,0.5773199999999999,0.5773199999999999,1,1,0,0,0.47004297,0.47004297375679016,0,0.8823623,0.8823623061180115
1261,0,1.25842,1.25842,0,0,0,1,0.8571117,0.14288830757141113,0,1.4943662,1.49436616897583
1262,1,0.0043100000000000005,1.00431,0,1,0,0,0.08979726,0.0897972583770752,0,0.25708956,0.2570895552635193
1263,2,1.46366,0.5363399999999999,2,1,0,3,1.5966481,1.403351902961731,2,2.3553717,0.35537171363830566
1264,0,0.26938,0.26938,0,0,0,0,0.18232897,0.1823289692401886,0,0.3412629,0.34126290678977966
1265,0,0.007790000000000001,0.007790000000000001,0,0,0,0,0.0,0.0,0,0.0,0.0
1266,0,0.00718,0.00718,0,0,0,0,0.0,0.0,0,0.0,0.0
1267,1,0.65946,0.34054,0,3,1,0,0.73886275,0.7388627529144287,3,1.2452165,1.7547835111618042
1268,0,0.55323,0.55323,1,0,0,0,0.4294714,0.4294714033603668,2,0.66422546,1.335774540901184
1269,0,1.20541,1.20541,0,0,0,1,0.8359129,0.16408711671829224,2,1.1644022,0.8355977535247803
1270,1,1.5575700000000001,0.55757,1,2,0,1,0.8202789,0.17972111701965332,1,1.3477403,0.3477402925491333
1271,1,0.35141,0.64859,0,2,0,0,0.3057306,0.3057306110858917,0,0.4728465,0.47284650802612305
1272,1,0.8656200000000001,0.13438,0,0,0,0,0.43306988,0.4330698847770691,0,0.5984903,0.598490297794342
1273,0,1.14945,1.14945,2,2,0,0,0.6940993,0.6940993070602417,2,1.1576048,0.8423951864242554
1274,2,0.25427,1.74573,0,0,0,0,0.17683049,0.1768304854631424,0,0.33744165,0.33744165301322937
1275,4,2.0474900000000003,1.9525099999999997,3,2,1,1,1.1851392,0.18513917922973633,2,1.6232497,0.3767503499984741
1276,0,1.8787099999999999,1.8787099999999999,2,1,2,2,0.79996485,1.2000351548194885,1,1.1764989,0.1764988899230957
1277,2,3.16767,1.16767,3,2,0,2,1.5124258,0.4875742197036743,1,2.2381,1.2381000518798828
1278,0,0.67947,0.67947,0,1,1,0,0.47513118,0.47513118386268616,3,0.6618439,2.3381561040878296
1279,3,2.44046,0.5595399999999999,1,3,1,0,1.086209,1.0862090587615967,1,1.5974749,0.5974749326705933
1280,9,4.6184,4.3816,5,4,1,5,2.4131775,2.586822509765625,3,3.75358,0.7535800933837891
1281,0,0.8810399999999999,0.8810399999999999,0,0,0,1,0.31200704,0.6879929602146149,1,0.42078134,0.5792186558246613
1282,1,1.15794,0.15794,0,1,0,0,0.6396539,0.6396539211273193,1,1.5965575,0.5965574979782104
1283,3,3.24625,0.24625,2,4,0,1,1.8795398,0.8795398473739624,6,4.8337746,1.1662254333496094
1284,1,0.46581999999999996,0.53418,0,1,0,0,0.27175665,0.271756649017334,0,0.59471744,0.5947174429893494
1285,0,0.48149,0.48149,0,0,0,0,0.27428395,0.2742839455604553,0,0.66117173,0.6611717343330383
1286,0,0.35215,0.35215,2,0,0,1,0.26411995,0.735880047082901,0,0.7284805,0.7284805178642273
1287,1,0.67285,0.32715,0,1,0,0,0.458378,0.45837798714637756,1,0.7339788,0.266021192073822
1288,1,1.36235,0.36235,0,3,0,0,0.7580139,0.758013904094696,4,1.6588521,2.3411478996276855
1289,0,0.41378000000000004,0.41378000000000004,0,1,1,0,0.30667204,0.30667203664779663,0,0.39297846,0.3929784595966339
1290,0,0.24500999999999998,0.24500999999999998,0,0,0,0,0.11246825,0.11246825009584427,0,0.17392585,0.17392584681510925
1291,1,0.57936,0.42063999999999996,0,1,0,0,0.3358402,0.3358401954174042,0,0.5817586,0.5817586183547974
1292,0,0.00526,0.00526,2,2,0,0,0.92794585,0.9279458522796631,2,1.6366876,0.36331236362457275
1293,0,0.34588,0.34588,0,0,0,0,0.11742266,0.1174226626753807,0,0.28305173,0.2830517292022705
1294,0,0.10589000000000001,0.10589000000000001,0,0,0,0,0.030644199,0.03064419887959957,0,0.047389533,0.04738953337073326
1295,0,0.00302,0.00302,0,0,0,0,0.0,0.0,0,0.0,0.0
1296,0,0.00016,0.00016,0,0,0,0,0.004638936,0.0046389359049499035,0,0.009041465,0.009041464887559414
1297,0,1.03284,1.03284,0,2,0,0,0.5987456,0.598745584487915,0,0.99857575,0.998575747013092
1298,0,0.28311,0.28311,1,0,0,0,0.17266007,0.17266006767749786,0,0.2415387,0.24153870344161987
1299,0,0.00242,0.00242,0,0,0,0,0.046793766,0.04679376631975174,0,0.19327573,0.19327573478221893
1300,1,0.9149200000000001,0.08507999999999999,1,0,0,2,0.45974398,1.5402560234069824,2,1.361943,0.6380569934844971
1301,1,0.99665,0.00335,2,1,1,0,0.37133825,0.37133824825286865,0,1.2145964,1.2145963907241821
1302,1,0.0020800000000000003,1.0020799999999999,4,2,2,0,0.90267926,0.9026792645454407,3,2.9971173,0.002882719039916992
1303,0,0.09502000000000001,0.09502000000000001,0,0,0,0,0.041512527,0.04151252657175064,0,0.2581423,0.25814229249954224
1304,0,0.00023999999999999998,0.00023999999999999998,2,0,0,0,0.14402363,0.14402362704277039,1,0.9630328,0.03696721792221069
1305,0,0.0038299999999999996,0.0038299999999999996,0,0,0,0,0.0,0.0,0,0.0,0.0
1306,1,0.23048000000000002,0.76952,0,0,0,1,0.08762978,0.9123702198266983,1,0.54491866,0.45508134365081787
1307,0,0.84605,0.84605,2,1,0,1,0.34591967,0.654080331325531,2,2.622893,0.6228930950164795
1308,2,1.8489099999999998,0.15109,6,6,1,0,0.6837312,0.683731198310852,11,5.3248777,5.675122261047363
1309,0,1.43646,1.43646,2,2,0,1,0.52939934,0.4706006646156311,2,3.4211168,1.421116828918457
1310,0,0.37208,0.37208,1,1,0,0,0.23991886,0.23991885781288147,1,1.2410748,0.241074800491333
1311,1,1.53793,0.53793,4,3,2,0,0.4941412,0.49414119124412537,1,3.3041396,2.3041396141052246
1312,0,1.7961799999999999,1.7961799999999999,4,3,0,2,0.6567249,1.3432751297950745,4,5.114553,1.1145529747009277
1313,0,0.81755,0.81755,1,1,0,0,0.22950637,0.22950637340545654,3,1.1917725,1.8082275390625
1314,0,1.8258599999999998,1.8258599999999998,6,8,1,0,0.62782955,0.6278295516967773,8,4.1373577,3.862642288208008
1315,2,2.99777,0.99777,2,6,0,1,1.3608885,0.3608884811401367,4,4.0010023,0.0010023117065429688
1316,1,1.01596,0.01596,0,2,0,0,0.7274823,0.7274823188781738,2,1.870929,0.12907099723815918
1317,0,1.19989,1.19989,1,0,0,1,1.2922055,0.29220545291900635,3,2.1777732,0.8222267627716064
1318,0,0.36284,0.36284,1,2,1,0,0.43437886,0.43437886238098145,3,0.9032544,2.0967456102371216
1319,1,0.23636999999999997,0.76363,0,0,0,0,0.1658186,0.16581860184669495,0,0.4573514,0.4573513865470886
1320,0,0.55798,0.55798,1,1,0,1,0.5834415,0.41655850410461426,2,1.2132176,0.7867823839187622
1321,0,0.21622,0.21622,1,1,0,0,0.2264899,0.22648990154266357,1,0.3657882,0.6342118084430695
1322,0,0.0009699999999999999,0.0009699999999999999,0,0,0,0,0.0,0.0,0,0.0,0.0
1323,0,0.33331,0.33331,1,0,0,0,0.24695714,0.24695713818073273,0,0.4712628,0.4712628126144409
1324,0,0.35099,0.35099,0,1,1,0,0.31421974,0.31421974301338196,2,0.5029574,1.4970425963401794
1325,1,1.15847,0.15847,0,1,1,1,0.54348564,0.4565143585205078,2,1.1086075,0.8913924694061279
1326,0,0.0074,0.0074,1,0,0,0,0.48256695,0.4825669527053833,0,1.1678334,1.1678334474563599
1327,5,3.1129,1.8871,3,4,2,0,1.4614912,1.4614912271499634,4,3.2864163,0.7135837078094482
1328,4,4.81576,0.81576,8,4,0,4,2.2569046,1.7430953979492188,1,5.1505313,4.15053129196167
1329,0,0.015819999999999997,0.015819999999999997,0,0,0,0,0.14325693,0.14325693249702454,1,0.3340163,0.6659837067127228
1330,5,3.59179,1.40821,2,4,0,0,1.642581,1.6425809860229492,2,3.975119,1.9751191139221191
1331,1,0.4981,0.5019,0,0,0,0,0.29349872,0.2934987246990204,0,0.3760978,0.37609779834747314
1332,0,0.00155,0.00155,0,0,0,0,0.0,0.0,0,0.0,0.0
1333,0,0.64057,0.64057,1,0,0,0,0.46468055,0.464680552482605,1,0.75047344,0.24952656030654907
1334,1,0.99687,0.00313,1,1,1,1,0.5487581,0.4512419104576111,0,0.75836813,0.7583681344985962
1335,1,1.45907,0.45907,1,0,0,2,0.6836653,1.3163347244262695,1,1.0809298,0.08092975616455078
1336,0,1.18753,1.18753,0,2,1,1,0.7626756,0.23732441663742065,3,0.8840872,2.1159127950668335
1337,1,2.01398,1.0139799999999999,0,5,0,0,1.0359824,1.035982370376587,5,1.7945788,3.205421209335327
1338,2,2.13402,0.13402,2,2,1,2,1.0792229,0.9207770824432373,3,1.706338,1.2936619520187378
1339,2,0.5482100000000001,1.45179,0,0,0,0,0.26560527,0.26560527086257935,0,0.64051324,0.6405132412910461
1340,0,0.39893,0.39893,1,0,0,0,0.35522133,0.35522133111953735,0,0.5129033,0.5129032731056213
1341,0,1.04873,1.04873,0,0,0,2,0.6076337,1.3923662900924683,1,0.7043639,0.2956361174583435
1342,0,0.22971,0.22971,0,0,0,0,0.20282327,0.20282326638698578,0,0.2837348,0.2837347984313965
1343,0,0.33304,0.33304,0,1,0,0,0.29713053,0.2971305251121521,1,0.47560346,0.524396538734436
1344,0,0.65861,0.65861,0,0,1,2,0.3698347,1.630165308713913,1,0.5065515,0.49344849586486816
1345,1,0.68628,0.31372,0,3,0,0,0.38640904,0.38640904426574707,1,0.6249903,0.3750097155570984
1346,4,2.16011,1.8398900000000002,4,3,2,1,1.403954,0.40395402908325195,4,1.7913853,2.208614706993103
1347,1,0.16569,0.83431,0,0,0,0,0.17336611,0.17336611449718475,0,0.18111295,0.18111294507980347
1348,1,0.44697,0.55303,0,2,0,0,0.29028597,0.29028597474098206,0,0.4664628,0.46646279096603394
1349,2,1.04255,0.95745,0,0,0,0,1.1566484,1.1566483974456787,2,1.130799,0.8692009449005127
1350,0,0.65447,0.65447,1,0,0,0,0.42270818,0.4227081835269928,2,0.64225066,1.357749342918396
1351,0,0.65047,0.65047,1,1,0,0,0.5254145,0.5254145264625549,1,0.6299175,0.3700824975967407
1352,3,1.7841200000000002,1.2158799999999998,2,1,4,0,1.5887185,1.5887185335159302,2,1.7986909,0.20130908489227295
